Postal Code,Score,Amenity Score,Shop Score,Tourism Score,Accessibility Score
6221TE,68.15680805466585,67.19163809474627,51.582762382425685,72.14423056623718,88.6501311605236
6214DA,68.15029636084836,62.14476818023183,56.43906398960139,71.83866900860282,91.58005212793549
6224JC,68.11488622773192,64.91723546649196,53.92571698755967,69.76237974457337,90.66846831594309
6212XA,67.94677244423116,67.44841129930475,54.355752758695544,81.699748157769,78.16242692495514
6212CX,67.88992187438627,68.24534479827086,53.9533774911536,81.53600131442174,76.97333374084779
6224CX,67.87185575750702,63.100923181574615,55.96297473611835,69.77960865414629,90.0367877998178
6214SV,67.86566285680642,63.49361511514659,55.16362133357134,74.83944876950515,87.88994058167286
6217SC,67.8537256220362,61.38456887061353,59.564197883670296,71.26205475811635,87.23693296138525
6224LD,67.78279440389959,65.64670816466717,52.378382501983694,70.21036939160146,89.66704362750275
6224KB,67.77165152510076,65.46233415913157,52.559138472391254,70.0359136217597,89.79687489109533
6217KW,67.7656200855041,61.413215424868014,56.56782931896251,70.9597473735045,91.39038292535852
6214ST,67.73865886190454,62.8913025488176,55.24417922656641,73.82405428793864,88.8544269495626
6217LA,67.73416334788216,61.33388614771681,56.73972259518856,70.85157440825358,91.18999097818893
6217LB,67.66792892134274,61.2267018400909,56.84009963382592,70.73683123581262,90.98417645702035
6213AJ,67.64862598218468,65.03987107336063,54.406543924721966,77.87429656690796,83.34414325033819
6214SL,67.63539036068269,62.1834837475811,55.475195346186055,72.5453513130306,90.05307117137814
6212GV,67.63475180440876,66.7281606735443,54.131113984178214,80.91373529931995,78.79249491532279
6224JT,67.6218347636742,65.00139246298966,52.71282152217856,69.64332741786049,89.94490452909152
6224GN,67.56320701082657,63.73273776664476,54.094381865967826,69.02613343670471,90.42903420868946
6217KZ,67.48746444769435,61.085213099212524,56.19017156385429,70.69627618510127,91.37139825159748
6224GT,67.4413810464591,63.53798538276626,54.052009026816656,68.90099184200501,90.34323300587103
6221TG,67.39614715461546,66.14094342363028,50.84869871839394,70.9320018381553,88.7034646300326
6224AL,67.39530873035784,62.276859364905015,57.14977645967866,70.1438376214572,87.36995907245041
6213CG,67.3760943008359,63.65618636042084,54.409924795362365,75.75505345000069,85.82061598381492
6224JP,67.32450845025097,64.3880750212393,52.69575396703813,69.1398355088751,89.98103247436151
6221TD,67.27161428783819,66.26960457207579,50.49470191903671,71.3027960154873,88.17694085648591
6212CW,67.27070431884836,67.56417974475252,53.31816443129088,81.09907347513418,76.44996563614693
6224LV,67.26423741164385,65.57432313165734,51.1914111337466,70.17211171518976,89.05136356356714
6224AZ,67.2293868620391,62.198414553478486,55.835226957210075,69.42855494368649,89.03718357356134
6213BH,67.20945664356384,64.11466002176977,54.04777693231484,76.76577077232895,84.11886734035248
6214SR,67.1830423306499,61.779067422509875,54.908367146694964,72.37992590822603,89.56168625391821
6212GX,67.16950028956633,66.14552140354836,53.663002324787705,80.45247069351629,78.59369816050507
6224KC,67.1661652557836,64.83295065555681,51.854960323646004,69.42083054280481,89.43025818531788
6214PA,67.12010679388015,61.087861813917925,55.13834483057936,71.14755198411213,90.9046148534593
6213CL,67.0848317735232,63.87355711516982,53.94468173616139,76.48698533591133,84.27985487302172
6212EJ,67.08265995865219,66.9360321497139,53.38555996764164,81.45399651783474,76.49935995016122
6224JR,67.05278908790262,64.2336118187823,52.247844747619865,68.94658099562194,89.71701331395334
6224CN,67.0460028395811,62.203538640646514,55.08298177085529,68.99420452137137,89.4671397095175
6224GK,67.00472277758574,62.67436776349302,54.13099890081115,68.55443621147508,89.96954661429805
6214SX,66.93079848280443,62.03243850350966,54.354529533480125,73.24105671232542,88.20984607476915
6217LR,66.85518928312163,60.20604122486927,56.13616778473154,69.84947935178893,90.51270095932634
6214PB,66.84332389355458,60.609032982593796,54.90478708339772,70.61737887706556,91.11126113204497
6221AB,66.84054329429694,61.75258777972787,58.53248416508393,70.6893931473408,83.33287138974684
6224JJ,66.79512409584319,63.29665394850984,52.723891378197955,68.32964207136403,89.91327618163132
6214TB,66.75817669978697,61.64423647333214,54.250290849174675,72.71788530569047,88.55198670339156
6224LT,66.75338293183769,64.82227521293848,50.860588909502965,69.39735262930027,88.91706237768666
6224LJ,66.73782361036149,64.54274301237982,51.172075056324445,69.12530061863824,89.06810958968444
6224HW,66.72838595058529,62.860537674088086,53.14891444732216,68.19523489784714,89.8857017671143
6219PD,66.64667835538853,60.38643387891415,58.90632627621251,70.58733731257485,84.59836259106004
6217NE,66.59891488113892,59.81309222640704,57.27112208046079,69.6653529180459,88.42304346947775
6214SP,66.5962720947669,60.75751857004089,54.44940766641232,71.16238262900437,90.00520051843564
6217KC,66.58539050487032,60.09785820921174,54.79448729748702,70.00686372846106,91.33094051004097
6224HX,66.57733589167995,62.900915138826186,52.69762102434568,68.0669819370031,89.80030257122577
6212HA,66.57131004730587,65.02828283338941,53.12456604152263,79.19001335123417,79.31388528343605
6224AT,66.5646265332271,61.35143742862337,55.90458646065148,69.19726754605232,87.46092288702302
6229GJ,66.55597892930639,66.40052939276298,50.39195587795942,75.3854141126194,82.4949196605473
6214TE,66.55520436398989,61.275302980516244,54.10119327313856,72.26351359929103,88.73864273924052
6221TC,66.49657548142604,65.18598229078255,49.745452518409145,70.01967644296413,88.2833720637446
6224CW,66.46560286024999,61.42907972465506,54.82877103194121,68.62071249603211,88.7187743377555
6214VH,66.42720070676359,61.84612052320654,53.65374361875134,73.57514450360186,86.98043233826432
6224HT,66.41558139724178,62.453136880190904,52.90982477140592,67.87922903199666,89.67287288921212
6217LZ,66.38819592536336,59.59062423319881,56.16521887082963,69.33630966883884,89.6510688579411
6213AE,66.34550043936817,63.615609138796195,53.03911422647455,76.89225727318274,82.30150117123374
6214SZ,66.32747838411228,61.3444819360646,53.71716881508707,72.70865230576823,87.82950406582204
6212CH,66.31264780760846,66.55876001592888,52.23031990135639,80.1362951695192,75.84418357230811
6213BA,66.30648355915044,63.17578336321423,53.084201643712,76.16869418860779,83.28268280922725
6217LS,66.29624052178417,59.51171864573556,55.62556351627607,69.2502137270934,90.20744136789753
6214BG,66.27812199202788,61.853881755397744,53.4305576762661,73.79356263343178,86.45450106400271
6224CM,66.27474633661124,61.284646778421525,54.45848980059817,68.3564621281582,88.75295799310389
6214TC,66.24940438265645,60.70613956784449,53.903239416020995,71.53385185662837,89.02904380250679
6224GJ,66.24878184632163,61.89508386997807,53.28277894129673,67.79738286820549,89.447007038514
6224HV,66.22583941221814,62.47398115839776,52.376093105970064,67.70177427085999,89.58378224897022
6212HC,66.17004867736048,64.2896027673058,52.75083655845063,78.3320367190259,79.79986236132154
6212EL,66.15252671588193,65.91519952363247,52.43025546271701,80.79995205184909,75.70907960016517
6224LS,66.08971178844881,64.1666773892498,50.01618903960787,68.74299052106555,88.54559664483563
6224EM,66.04797064061322,61.44155632653513,53.42756966840979,67.73386693966813,89.17725999842743
6224HS,66.02337424702083,62.05489823628634,52.44304191943065,67.48601084095078,89.42986724407427
6214SW,65.99023083122106,61.15172817329204,53.282172782701615,72.7926848545375,87.16055012816459
6224AD,65.97833935472681,60.67260098684847,55.5928083190109,68.80914230136948,86.58591608483447
6217LX,65.95602474409235,59.040408121820356,56.090128752031,68.91694918858333,88.94025392517744
6229EZ,65.95250829115601,65.6365318577537,49.319993264005824,73.66383065126863,83.51240876734187
6221SJ,65.95169016162565,64.75653956141998,48.97086592486205,69.76861405927801,87.73965368520892
6212CT,65.94750680434028,66.08369917686909,52.00821673389448,80.25988492903971,75.26302021513968
6212HB,65.93047940336488,64.22219615157084,52.482425179106244,78.51590424352713,79.06264228403184
6217LD,65.89722818243564,59.038995985567574,54.999360665902685,68.84974020169412,90.32256524923793
6221TZ,65.89344637266119,64.37381432527152,49.16887647330645,69.11406165084024,88.24782392163867
6217JM,65.83659128223447,59.068270106986915,54.27676138606723,68.97677670149591,90.98504263716077
6214TD,65.82376486183024,60.234196379036966,53.44236002828898,71.17633675591118,88.74169004006734
6217LM,65.76583862855018,58.84804401955158,55.24740370856088,68.68205485892155,89.76759729322055
6212ES,65.75898278711627,65.71276341800043,51.94953118762582,80.44238326517524,75.07095684113938
6224AV,65.72837612807794,60.421682983600796,54.95186631291472,68.38850636288112,87.02545311046134
6214TL,65.71056538195457,59.846998259004714,53.44962536903526,70.55306637967699,89.25797505606009
6217NB,65.65695953172573,58.67206046559418,56.36803762196277,68.72531959772365,87.87946182640955
6224JS,65.64833518217237,62.5039244087457,50.93376936229868,67.36333936224594,89.00554936162126
6229GK,65.64065358765154,65.38120569318667,49.281061288335835,74.22763022676813,82.25998062212726
6224ER,65.61784054524915,60.8246511230652,53.23099045633346,67.44008166540372,88.7293458135927
6224XE,65.52614342035133,60.49416132637872,53.60709630743656,67.61173089698605,88.28764742892555
6224AX,65.52596285468287,60.246811173580376,54.398963165930596,68.0266738684765,87.38618453613519
6217LE,65.49051622869938,58.54780447937388,54.483664333282796,68.42908016236332,90.28094849236187
6212AG,65.4887474004129,65.67440379285966,51.32390208263823,79.35377783420157,75.29631197256164
6214TH,65.46907543109782,60.25438800429502,52.86551150863679,71.71654218083958,87.54542975406318
6212CR,65.41456174872472,65.52832556681456,51.42270918444831,79.75937050814382,74.87121829609455
6217JS,65.40728708629516,58.60254683219655,53.58477179965276,68.66496003898591,90.99097318888047
6212GK,65.402555409823,63.989405828378764,51.88771250256722,78.75420181509168,77.69486369595786
6224CL,65.34271560254162,60.18756614181809,53.688566818779556,67.58512258224522,87.88638129709757
6224AW,65.32566731843347,59.991016112925955,54.3939811149019,67.94677744649665,86.95636772511895
6213CB,65.32563717308453,61.69703131212542,52.168677112320864,74.69176136544506,83.5096525481716
6217LH,65.24391083939624,58.23053479218632,54.40902205705749,68.14337624078765,89.95285040852356
6224XZ,65.19072325053935,59.80110750340257,54.56322921638363,67.97984397827933,86.3995814422862
6214VG,65.14024257360641,60.476739522355935,52.28619187842083,72.6246313818649,85.89226438080453
6214TG,65.1071618424664,59.43433766420448,52.678012131595224,70.55505075419971,88.26081355549256
6224HL,65.06025661031356,60.95065517415766,51.48062621971272,66.51675841949057,88.81183966235088
6212EH,65.0453908088817,64.75067076384985,51.289863814322345,80.02457892696879,74.67065166476148
6214VE,65.04477527294681,60.20191079079193,52.24936138098588,72.20594283606435,86.2352045002072
6212NH,65.0362253806127,64.43080622952812,51.34008759720604,79.85013396130454,75.27701923389044
6229GT,65.00500239539382,64.34461956086481,47.73143471509164,70.88849462074812,85.18904849452768
6224EK,64.97609896020391,60.34611044475824,52.197786259968964,66.63158636374595,88.47230172910287
6212GH,64.92760022615067,63.65617111393957,51.364856323953646,78.73820779057537,76.80883379942865
6224VX,64.86717625654416,59.78286553341143,52.89771096545054,66.97184838696846,87.84103886650988
6212XJ,64.86300968412719,63.734178975362575,51.2673390846577,78.96077906698477,76.36893473735779
6224GS,64.86247904329379,60.53470472069082,51.57981820944914,66.36505760850011,88.59440559667294
6217NC,64.7825975940368,57.612374886887224,55.353430929204215,67.8031474564684,87.66523884626538
6224GM,64.74877180896576,60.44891545633703,51.39684080918832,66.23810143257654,88.54257320711966
6224GD,64.71810263527372,60.18454271459024,51.732205291073676,66.30734632975087,88.38224053128806
6217LL,64.70057034915561,57.51812749357192,54.55727903262805,67.58127831478232,88.75394017162988
6214PH,64.6493894735724,58.582135449809506,52.34547349676938,69.46371948305581,88.74973987716348
6217LK,64.64006279176304,57.46421785086676,54.21075167661374,67.49870164686048,89.12412233146105
6217LG,64.6259046277461,57.46962204823757,53.88866360979935,67.48151105939084,89.53514465507581
6212CE,64.60216277289287,64.69464321110493,50.46974835074218,78.81060989309027,74.43171591956776
6229EE,64.60214459651456,64.05783479895857,47.53218437533285,71.58151718109406,83.72613532899183
6224HK,64.53001627616806,60.36152375853605,50.920423187195894,65.97797158232174,88.48208558059207
6214TK,64.51044468663417,58.68151836351641,52.08855392634489,69.85229576618852,88.05611624618649
6219AE,64.47356802315515,58.513841815427774,56.63000480961966,68.91701705208858,81.86487796537648
6224CV,64.4705521627279,59.129492586983226,53.1081294141783,66.94518511038241,86.88741664775014
6224VW,64.4607562953477,59.36847433611375,52.406917069632684,66.54346655728786,87.61377025402003
6217JR,64.45836694406302,57.40905474188676,52.70183829575758,67.56791869059867,90.56620567726424
6212EC,64.43599787871214,64.0138930621285,50.68871357257807,79.58887014146177,74.25530776499254
6212EK,64.34240290779545,64.13953697127015,50.52204481504278,79.45019024935158,73.86129906991857
6224XA,64.3390143045973,59.071768935071944,52.688033938072564,66.66459060752354,87.12392226649072
6214TJ,64.3252286597316,58.652281660203315,51.810984975634646,70.05438020059798,87.51551785743484
6217SB,64.25629014721272,57.03225193592701,55.60640395000276,67.56310721387737,85.9677465170202
6217LN,64.25323235118753,56.99347640475014,53.81584116139769,67.09184093201378,88.95167903509319
6213AK,64.24455992274964,61.15194318892577,50.88775017574255,74.9875246109969,81.03622566196333
6217ND,64.1886148202014,56.90611592745338,54.97368405835239,67.2637530380811,86.98467279090427
6217JN,64.18018288243672,56.963219521038184,52.90185060874544,67.06204802269671,90.03744110748906
6224GE,64.12849362915355,59.61536364996502,50.98143062539433,65.67973728840312,88.04975630774456
6217JL,64.11959172344991,56.94743361559516,52.50679686824894,67.10925326165912,90.3388616878798
6224ET,64.11757881779457,59.02883209679295,51.974569853084944,66.16797061895319,87.43510916432096
6224EL,64.11569659371885,59.33584075689118,51.413407416410394,65.83815011162461,87.81845350237403
6224CK,64.10629807386267,58.755786929779575,52.63647710521249,66.55301789249559,86.74012368766425
6224JW,64.10400800868565,60.92996771539449,49.135021961509736,65.79197781467028,88.01315917175901
6212XV,64.05401336870752,64.12587542714135,49.72500839703206,77.88050826822008,74.44528302908374
6217LJ,64.0285694907161,56.74710317714695,53.24178653467488,66.84946472451534,89.31756958680492
6214BD,64.02349309023533,59.347339726715546,51.09469417084244,71.90355768826196,84.78562714406156
6224JB,63.99452873247237,60.11971601679596,49.81151810011022,65.3896722285907,88.2795888256496
6224XX,63.98559210757578,58.43727867997651,53.416463839488294,66.91951927928062,85.42800262387252
6224EX,63.90422751392252,58.93246898405306,51.49179128487933,65.80217101370829,87.48162051051925
6212XT,63.874582122812285,63.93142202642931,49.513533568800504,77.66061598473713,74.37552378341923
6219PA,63.874574180752475,57.12335991827917,56.08430743492886,67.91432386015016,83.00859405409416
6229BL,63.80281826046227,63.41536207893078,47.40992953240922,72.74410910329752,80.66701603589406
6229EG,63.78482542997033,63.2638374305445,46.85329175858543,71.35825424127222,82.40912159091111
6214TM,63.76237594818635,57.783450875252214,51.330828640309335,69.0557971522525,87.69398828874647
6217LP,63.75455110036922,56.364023350257526,53.628793417555706,66.59467809681192,88.27782563182629
6219AB,63.70279118964615,57.48796614918228,55.7909725455099,68.11282066372799,81.77206934962263
6219AL,63.68538064984284,57.53779520766328,55.79072066420182,68.13205204894064,81.57722020797789
6213CD,63.67207537097609,59.73094479179261,50.499541647837304,73.10793910808306,82.57405992174951
6217JP,63.658150220140065,56.309600621279365,52.647478675237814,66.46429326927098,89.4479193156749
6212EM,63.622565028039375,63.33710105414282,49.80355627359507,78.9475752176995,73.24148246439978
6224VT,63.594930325411035,58.28758291978608,51.82449611769188,65.90662635036706,86.69315512910121
6224HN,63.58922587935577,59.396849542277465,49.79225019098399,64.988878318978,87.95370281810183
6224GC,63.57884863288649,58.84753081209684,50.67823505621905,65.23244814190322,87.5503472012744
6224XG,63.57127227703752,57.99050766580476,52.88450328303291,66.48440420960463,85.29160981760955
6224JM,63.514326547698694,59.78717893308455,49.06232704812775,64.94645551943192,87.91937368356395
6224CT,63.48164978518564,57.979533000438444,52.336795785298754,66.16239374292215,85.85367318657477
6217LW,63.44774810941929,56.00383413690554,54.00433979104306,66.43841732463488,86.99837576127517
6224HD,63.44442399004256,58.99941840580526,50.027290533660086,64.92226213851023,87.71444803711572
6229GD,63.41420023507269,63.03703244531843,47.195141994857295,72.85633551036553,79.77119605609933
6229GE,63.41420023507269,63.03703244531843,47.195141994857295,72.85633551036553,79.77119605609933
6214VJ,63.40345553859559,58.030706889335086,50.67678357424072,70.0870991370744,85.89295807365623
6212EG,63.35524760578623,62.95586338578725,49.56819720652945,78.81399575538313,73.10408118220654
6224HB,63.33619327694651,58.919244652747615,49.84742227057525,64.79456317308556,87.67412905597423
6224HH,63.30202989127431,58.947305777482036,49.70273592394556,64.73324980741089,87.69703363488912
6224JH,63.27233128124945,59.20023184970148,49.19568262433584,64.61955025582827,87.86199375111829
6224VV,63.251569370205125,57.94875768049597,51.36897597549217,65.51787528061273,86.5533411926097
6213BJ,63.13144720385024,59.444540723488124,49.847106938747615,73.25634513860255,81.38231909452318
6221AA,63.08325612091423,57.54542246535258,54.22078239087951,67.0382063872315,81.4911998525541
6224XJ,63.07653588631607,57.485807735427585,52.13639202091413,65.90324728984857,85.27131765265112
6224HP,63.06594749162323,58.75043215710082,49.34443944363976,64.46409535522652,87.59730036838776
6214TN,63.05480142098509,57.197392381221036,50.50406404836375,68.84139103167566,86.72026874042942
6213AL,62.96722003878998,59.55745868814988,49.624366817245395,73.64355525230627,80.48622406529823
6217JT,62.87684647386559,55.424651262393766,51.24412861540067,65.7570603400917,89.81928330187027
6224EV,62.874682723041154,57.79519652609683,50.44384079397028,64.8102155070169,86.74136481851312
6224EP,62.85782758753693,57.62968878836762,50.7081717301182,64.97656749793451,86.50949668575277
6224CJ,62.75792981207883,57.22143558475489,51.433815518995154,65.3992776385675,85.53300240471691
6219AN,62.73011568244909,56.497332545931066,54.817422362764546,67.24893252837843,80.84365669679525
6224GB,62.7124832669789,57.659646469675415,50.19847108972701,64.60222459445133,86.68376120578615
6224JV,62.66292693497971,58.885851579708756,48.12632057101311,64.06003041389958,87.36602187394195
6224VJ,62.660993443994464,57.20688715203565,51.015678302581975,65.11647259952227,85.85214769185892
6217HA,62.62515642701959,55.037422356549975,52.05288142014797,65.37581245794102,88.32868084284739
6219AD,62.60885900159414,56.5246597680297,54.733517203102316,67.21689760862871,80.33225189035406
6224TE,62.60014506471424,57.80863296121296,49.57911654566915,64.2253059116139,86.94868297408844
6229EN,62.57271498223177,61.01308200035687,45.054716523401396,66.10427563094558,86.25148197615498
6212CV,62.49640587359282,62.373166610664995,48.423437868882345,77.4221581165354,72.44256317566693
6224EZ,62.441342187669434,57.28601317830545,50.059730564239366,64.42842753505253,86.38745534969658
6219AM,62.429732751698566,56.22663646592984,54.52740235262192,67.0007210636524,80.4612403298705
6224JL,62.41872908145732,58.493177282717156,48.00874072161393,63.75971560243576,87.27233044784057
6213BB,62.41536609594587,58.7654040220242,49.10060224098652,72.87087260577935,80.51790364687675
6214TV,62.35520931104376,57.00756073254184,49.539002628452295,69.46813477443577,84.78037377652453
6224HR,62.32825446287165,58.0509159284164,48.34627137875105,63.63625249658141,87.26562946348416
6214TT,62.27647430239988,56.58039371696139,49.59016275431197,68.67392115258899,85.56637181619297
6229GC,62.2365441986414,61.70616805571154,45.692746827980756,71.02524703132042,79.78815531522449
6214TP,62.23132659405779,56.25983229629082,49.66094130464512,68.05265912793908,86.18907056036619
6229ED,62.228286663167424,61.44797482456808,44.84920577887094,68.84424316255057,82.61958910446668
6224CS,62.200708418448485,56.5354938890524,51.161572857331926,65.0492010539788,84.73737186456442
6224VS,62.171875760748016,56.77254062229911,50.22556720135764,64.46394856168334,85.81757073692368
6224VH,62.14046232903063,56.60461396610426,50.5764617074598,64.68432986028252,85.36180836568431
6212EB,62.13869458535123,61.70094287071519,48.32623137050127,77.89091984379425,71.9324739918061
6217JJ,62.10293388167265,54.44145542976807,50.91407683099206,64.81564972110544,88.93077065687663
6224XV,62.09346047734433,56.319785446661605,51.51381947403156,65.1903290185633,84.0403882713992
6229GX,62.091629445448866,61.486550763200974,45.25572637874021,70.16906161936049,80.59559145834339
6224XD,62.03406939478775,56.447561858591726,50.60867571675934,64.67192070954746,85.10855060873811
6224HG,61.96252193928241,57.404685973156134,48.38741060049617,63.37063544217367,86.82362391713069
6213CK,61.95216956287245,57.32703250234198,48.89411143910786,70.69890698338332,82.50363574201629
6214PJ,61.94605933788746,55.73558938529368,49.45664103316139,67.35286478070674,86.485583446506
6217NT,61.927884992991686,54.21657279520255,52.848693168793574,65.02258232464591,85.51095570910526
6217GP,61.904206568081825,54.191482349572844,51.19948314529441,64.61629071953855,88.12120070052082
6212XS,61.90245562192099,61.78761930625721,47.46210482562364,75.90418843550859,72.88240125709746
6219AH,61.884469757813,55.67529545643657,53.98453523647623,66.51757723717182,79.92791549808906
6219AJ,61.85916974501502,55.542483464148624,53.9350304328284,66.4399459601757,80.18171005928598
6229GB,61.83966866817957,61.30128348405207,45.403905828661664,70.9344012502452,79.11729546724048
6217JV,61.81434014231355,54.11375949244172,50.2714813563241,64.55661382475566,89.25483083973711
6224XW,61.76168566218466,55.93828287994264,51.24875934226707,64.91959536350844,83.69842925607375
6224GA,61.728590684841116,56.52312826050318,49.289888970823625,63.707996821201675,85.90945851627221
6219PB,61.67619008309967,54.76065566426397,53.932595843670406,65.96388716004905,81.08370452819132
6214VK,61.636800283556354,56.279816571830594,48.7760396371654,68.98404235584104,84.07567805003164
6214TR,61.626747571893254,55.602654303860035,49.03118568012221,67.53373109642413,85.72281046173693
6224JX,61.62660045802111,58.11175752365884,46.622976945995205,63.03655678800663,86.56477799900517
6212HH,61.61898223955939,59.11470516221642,48.20787109831594,74.4445864982575,76.4399166668331
6212HD,61.612391011811134,59.77932041399207,48.095186635281664,75.77177909297134,74.58357668403653
6212EA,61.598934887735595,61.15536189304672,47.77075439636738,77.4511768580657,71.4120123892383
6212XB,61.58861373586136,60.15046968918671,47.978132133987415,76.56681703525109,73.50195616444005
6224VG,61.585123091876575,55.978633907534736,50.05998817936487,64.19326433912998,84.89238723589398
6224TC,61.57786163931619,56.45586932339567,48.94551950748888,63.436730827497314,85.95203749467007
6229GV,61.54678400650433,60.20725578361441,43.66675457313989,65.9945098067621,84.93509699843597
6224EW,61.545280366154486,56.200650130425466,49.33378988034037,63.68822056628859,85.59347672338149
6224VK,61.51701220862406,55.94612349988934,49.84463066922223,64.03326773718193,85.02418967484243
6213AP,61.51384460531692,57.80519387906783,48.200022655914935,72.18231476429341,79.68279945312831
6224AC,61.38671658395179,55.50472790830445,50.98537666780962,64.6313244696233,83.25358405853842
6229GP,61.376994845498146,60.69517164183488,44.45012002998479,69.28390470557416,80.3012967045003
6212CJ,61.31348533423656,61.109842002072874,47.190263784328494,76.3514284331448,71.51444181116784
6224CH,61.22047726313745,55.501837437655695,49.975786424762596,64.02949461682269,84.25396736238864
6224HM,61.211879169343895,56.66382303646556,47.451545612550056,62.531984242001016,86.4226651054215
6219AG,61.18183309932362,54.941058431153756,53.27795421640844,65.87984326840852,79.3063190760223
6229GN,61.156514375558025,60.340492856177484,43.84498242009833,68.07465001552289,81.43450990636799
6217JD,61.096205033138766,53.25328509189235,50.1477119766718,63.76009161065354,88.01437236575215
6224XB,61.09290231381339,55.416859820746375,49.63315124348813,63.777730605256906,84.43393949377943
6224VR,61.090239507873825,55.49677984123987,49.339190294034374,63.579500648018396,84.80100999270213
6224DC,61.078973073062976,56.99937327906203,46.66269785311996,62.328965486486794,86.3802087054015
6224TD,61.07418580370925,56.002845782329416,48.21686593069112,62.80871862623739,85.77850100100531
6214TW,61.0289159697968,55.48630820684688,48.19151432871586,68.19120057517141,83.93487238133781
6213AR,60.9394145629433,57.14057506613143,47.63774846539857,71.64350869620691,79.28897873350869
6229GH,60.934595674881464,60.33679243134124,44.564454817351994,70.25274629114331,78.17807556936832
6224CR,60.897618788984694,55.07187221319901,49.95535646582383,63.90427430131902,83.6132503360885
6229EC,60.890392520064836,59.88927066935036,43.24178487422394,66.84430097057906,82.54312249963876
6212CZ,60.88394396345586,60.53314404694863,46.95051435637857,76.59412021761584,70.78553636669747
6229GS,60.87845523663,59.20392566386119,43.03202591781038,64.55570629472882,85.31381575301319
6224TB,60.83356582147871,55.53528402165693,48.38251619766926,62.8371526052722,85.2630283320781
6224VD,60.828964007058225,55.16257158046301,49.23180813741633,63.44055430127941,84.41009600766046
6219PH,60.82890052101904,53.72723783074417,53.07451630248679,65.09150030051723,80.69091483907394
6214VM,60.82290395111981,55.45616425087504,47.918352383601544,68.43164455236439,83.26763160900876
6224VN,60.77681371200472,55.16055999939958,48.98764337041319,63.25743291686433,84.61446903620877
6224GR,60.76417589802558,55.79340284160423,47.62044273032467,62.33459878984833,85.79861043386516
6224JA,60.76097814133877,56.394638498577194,46.625320402503235,61.96266793947053,86.25900120448564
6229GZ,60.73668765371639,60.070409371484025,44.115403046671446,69.43810190709488,78.81470011159827
6224TG,60.68477703796826,55.6485813856412,47.65000823304197,62.3163373552327,85.66105586319206
6224GL,60.646786475082,55.6944571925941,47.43983111403752,62.18157975146036,85.76439517070487
6224HE,60.6299780049759,55.867908887750595,47.107256143791886,62.01659315600125,85.91586670483645
6224TK,60.62809719637558,55.43358541906151,47.91962026529735,62.463948548470064,85.33300450127946
6213CE,60.62029253003639,56.469858954085595,47.38438762281666,70.77860349230664,79.86744848712277
6219AS,60.59709841873637,54.056713050088284,52.65181379644147,65.21486911322636,79.45996246828864
6224HA,60.58051037625173,55.744465416652524,47.164541909655156,62.011520078213195,85.83514747141726
6219AP,60.51685759829693,53.98840634863679,52.572711116189105,65.14916500965876,79.35194536876607
6229EB,60.513357126907295,59.484072106894615,42.851225470252345,66.45925041902957,82.27051832824131
6229GG,60.4820172447867,59.67423942686872,43.347526933767064,67.89266709882125,80.2743029809827
6217JK,60.46271744502053,52.51569989314805,49.40065612740845,63.09096165898463,87.81726083832376
6219AC,60.382956824668796,53.63432102200311,52.50018457974992,64.94964340428427,79.60761912875287
6224VE,60.37571969764995,54.783778748473324,48.402204755939806,62.742881258910685,84.52332590253488
6224HC,60.36920398325467,55.43694231670219,47.064238818331276,61.847041285945245,85.63970058032862
6217HL,60.3657414275059,52.36580834047476,49.796952572530046,63.02220286070296,87.07822300955807
6224TA,60.33495630912642,54.9894654054607,47.87073904116395,62.344598577357964,84.90704992932969
6224TH,60.31548998265349,55.17923554196384,47.39607337662176,62.017925226576665,85.3067425722622
6214TZ,60.307162041904654,54.123689873497334,47.68436435819075,66.28533363528626,84.81057947139199
6224VL,60.30480351196097,54.56461379076463,48.78090760347621,63.00011851001428,83.91488063241252
6213CC,60.30290231695877,56.0001506876667,47.098498179038124,70.27674631105839,79.91972116777413
6216CA,60.27775494690242,52.385999820699794,48.56674684145654,63.03841246837642,88.44066813578299
6216EG,60.270046246000135,53.63004620619712,47.846666243042264,65.26828110910598,85.87970527271841
6227AH,60.20823368223724,56.92230448128746,44.8638465664545,61.56764233606342,85.31457851488085
6214VL,60.20461170300859,54.664928326082084,47.317477327065276,67.65432611425125,83.0876616415619
6224GZ,60.195376829370076,55.57135300306788,46.36217607995491,61.43970989657234,85.7694811179785
6224VB,60.174315335807925,54.454629313489676,48.52072751529755,62.786905735772976,83.98752607396854
6224DB,60.16020932799223,56.58914717111198,45.11729716785028,61.41136332461376,85.44176789700882
6224DA,60.15985276665871,56.59206869106616,45.11393911272644,61.41209892968826,85.43883384885062
6224TL,60.15485635839728,54.88513919734997,47.49338940415125,62.03152329313344,84.94913871921094
6217GR,60.1286433841208,52.02144727429627,49.82783570250843,62.78037549112147,86.67101760120308
6229ES,60.099312423114455,58.09311802635631,42.38909202814434,63.1599514703847,85.35120118105141
6226CB,60.07798244758137,55.89170093560356,45.672096087827875,61.242349753967495,85.68302732654004
6219AR,60.07261432008735,53.47115766427496,52.12688587198096,64.71948515765678,79.0768598722987
6214TS,60.067488763130434,54.028675300051226,47.35988351478356,66.45118954340705,84.22117185823218
6217JG,60.03931123074615,52.02012388328837,49.25078045476722,62.67450193890164,87.15116494558494
